,f_g_all_caps_wordcount,f_g_sentence_wo_cap_at_start,f_g_sentence_lower_at_start,f_g_a_an_error_count,f_g_cont_punct_count,f_i_quotation_count,f_i_question_count,f_i_exclamation_count,f_o_he_she_ratio,f_d_character_count,f_d_word_count,f_d_sentence_count,f_d_punctuation_count,f_d_digit_count,f_d_uppercase_count,f_d_short_word_count,f_d_alphabet_count,f_d_contraction_count,f_d_word_without_vowels_count,f_d_hapax_legomenon_count,f_c_mean_word_length,f_c_mean_sentence_length,f_c_word_length_standard_deviation,f_c_sentence_length_standard_deviation,f_c_mean_word_frequency,f_c_lexical_diversity_coefficient,f_c_syntactic_complexity_coefficient,f_c_herdans_log_type_token_richness,author
159,0,462,349,0,0,3,1,0,4.0,475,106,475,22,0,13,82,24,3,16,57,3.689,94.2,2.29,75.622,1.452,0.538,0.953,0.867,chesterton
160,0,321,236,0,0,0,0,0,1.0,344,80,344,17,1,23,55,24,0,7,39,3.462,68.0,2.181,89.669,1.404,0.487,0.938,0.836,shakespeare
161,0,219,150,0,0,3,0,2,2.0,227,61,227,20,0,8,51,21,0,14,26,3.033,44.6,2.073,50.993,1.564,0.426,0.918,0.793,austen
162,0,417,324,0,0,0,2,0,1.0,436,91,436,17,0,19,59,23,0,9,55,3.956,86.4,2.29,43.873,1.319,0.604,0.945,0.888,shakespeare
163,0,396,296,0,0,0,0,0,2.0,420,99,420,18,0,24,71,23,0,6,49,3.414,83.2,1.895,98.971,1.414,0.495,0.949,0.847,shakespeare
164,0,295,217,0,0,1,0,1,1.0,304,74,304,14,0,9,61,22,0,11,44,3.284,60.0,1.913,36.435,1.345,0.595,0.932,0.879,austen
165,0,544,415,0,0,0,0,3,3.0,556,120,556,25,0,12,82,23,0,11,63,3.775,110.4,2.342,120.979,1.412,0.525,0.958,0.865,austen
166,0,503,393,0,0,0,0,0,2.0,508,111,508,7,0,5,83,23,0,5,50,3.649,100.8,1.92,37.772,1.542,0.45,0.955,0.831,chesterton
167,0,254,193,0,0,0,0,2,0.3333333333333333,262,58,262,11,0,8,42,23,0,7,40,3.672,51.6,2.605,41.04,1.16,0.69,0.914,0.908,austen
168,2,590,471,0,0,0,0,1,1.0,608,116,608,15,0,18,68,25,0,6,55,4.345,120.8,2.823,162.065,1.45,0.474,0.957,0.843,austen
169,0,423,326,0,0,1,0,1,2.0,436,95,436,19,0,13,68,22,0,8,49,3.811,86.4,2.738,65.835,1.418,0.516,0.947,0.855,austen
170,0,665,524,0,0,1,0,0,2.0,674,137,674,18,0,9,93,24,0,5,74,4.036,134.0,2.35,26.618,1.442,0.54,0.964,0.875,chesterton
171,0,252,188,0,0,1,0,0,1.0,259,64,259,11,0,7,51,23,0,4,30,3.25,51.0,1.968,32.008,1.391,0.469,0.922,0.818,austen
172,0,684,544,0,0,0,0,0,7.0,694,141,694,14,0,10,92,23,1,2,73,4.028,138.0,2.481,66.359,1.5,0.518,0.965,0.867,chesterton
173,0,249,184,0,0,2,0,1,4.0,254,57,254,16,0,5,40,24,1,7,34,3.667,50.0,1.835,57.498,1.213,0.596,0.912,0.872,chesterton
174,0,548,427,0,0,2,1,0,1.25,555,118,555,19,0,7,84,24,0,8,60,3.873,110.2,2.409,77.992,1.422,0.508,0.958,0.858,austen
175,0,112,80,0,0,0,3,0,1.0,120,28,120,8,0,8,23,20,0,2,21,3.429,23.2,2.251,26.205,1.12,0.75,0.821,0.914,shakespeare
176,0,962,746,0,0,0,0,0,6.0,1001,212,1001,28,0,39,144,24,0,9,84,3.835,199.4,2.174,83.731,1.631,0.396,0.976,0.827,shakespeare
177,0,152,111,0,0,0,2,0,1.0,166,40,166,7,0,14,31,21,0,5,25,3.3,32.4,2.174,9.889,1.25,0.625,0.875,0.873,shakespeare
178,0,624,467,1,0,5,1,0,2.0,639,144,639,32,0,15,102,24,1,21,79,3.653,127.0,2.213,55.696,1.5,0.549,0.965,0.879,chesterton
179,0,333,243,0,0,0,0,1,1.0,347,76,347,27,0,14,54,25,3,14,40,3.737,68.6,2.473,51.481,1.434,0.526,0.934,0.852,austen
180,0,1604,1280,0,0,0,0,0,6.0,1614,318,1614,38,0,10,211,26,1,5,119,4.176,322.0,2.705,299.566,1.904,0.374,0.984,0.829,austen
181,0,324,243,0,0,0,1,1,3.0,337,75,337,19,0,13,52,22,1,2,45,3.667,66.6,2.451,98.893,1.293,0.6,0.933,0.882,shakespeare
182,0,408,324,0,0,0,2,0,1.5,420,83,420,11,0,12,54,24,0,2,48,4.181,83.2,2.6,79.835,1.317,0.578,0.94,0.876,austen
183,0,627,485,0,0,2,1,0,2.0,639,134,639,25,0,12,95,25,0,11,56,3.933,127.0,2.561,83.039,1.576,0.418,0.963,0.822,austen
184,0,1413,1153,0,0,0,0,0,1.0,1421,258,1421,35,0,8,139,26,1,5,124,4.636,283.4,2.926,131.766,1.665,0.481,0.981,0.868,austen
185,0,1328,1059,0,0,0,0,0,3.0,1337,261,1337,30,0,9,160,26,2,5,119,4.207,266.6,2.5,97.823,1.662,0.456,0.981,0.859,chesterton
186,0,428,338,0,0,0,0,0,7.0,433,90,433,9,0,5,63,23,0,0,45,3.911,85.8,2.462,33.041,1.429,0.5,0.944,0.846,chesterton
187,0,268,197,0,0,2,1,0,2.0,281,66,281,14,0,13,53,24,0,13,33,3.485,55.4,2.186,38.727,1.404,0.5,0.924,0.835,chesterton
188,0,914,743,0,0,0,0,0,6.0,927,171,927,14,0,13,107,24,0,2,85,4.503,184.6,2.688,90.467,1.555,0.497,0.971,0.864,chesterton
189,0,192,142,0,1,0,1,0,2.0,198,49,198,9,0,6,39,22,0,5,28,3.204,38.8,1.607,56.513,1.289,0.571,0.898,0.856,shakespeare
190,0,257,194,0,0,3,2,0,1.0,264,56,264,15,0,7,42,23,2,9,22,3.964,52.0,2.892,53.684,1.514,0.393,0.911,0.768,chesterton
191,0,410,301,0,0,2,0,1,4.0,417,105,417,19,0,7,88,24,0,9,50,3.162,82.6,1.947,53.78,1.479,0.476,0.952,0.841,austen
192,0,231,181,0,0,0,2,0,2.0,238,47,238,7,2,7,30,23,1,4,27,4.191,46.8,3.076,40.567,1.27,0.574,0.894,0.856,austen
193,0,534,416,0,0,2,1,0,3.0,542,112,542,20,0,8,74,26,1,11,62,4.018,107.6,2.266,67.755,1.436,0.554,0.955,0.875,chesterton
194,0,349,267,0,1,2,0,1,0.5,359,79,359,14,0,10,58,24,0,8,52,3.734,71.0,2.448,72.436,1.234,0.658,0.937,0.904,austen
195,0,200,146,0,0,2,0,1,1.0,206,52,206,11,0,6,43,23,0,8,32,3.212,40.4,1.786,31.493,1.209,0.615,0.904,0.877,austen
196,0,829,630,0,0,1,0,0,0.2,852,175,852,40,0,23,126,25,1,19,70,3.977,169.6,2.344,144.984,1.651,0.4,0.971,0.823,austen
197,0,543,437,0,0,1,0,1,7.0,553,103,553,17,0,10,63,24,1,5,56,4.524,109.8,2.967,60.895,1.392,0.544,0.951,0.869,chesterton
198,0,205,154,0,0,0,4,0,2.0,218,48,218,7,0,13,33,23,0,5,23,3.625,42.8,2.209,39.137,1.371,0.479,0.896,0.81,shakespeare
199,0,546,415,0,1,0,0,0,3.0,555,126,555,18,0,9,94,24,1,12,68,3.524,110.2,2.093,77.296,1.37,0.54,0.96,0.872,chesterton
200,0,497,390,0,1,2,0,1,1.0,504,103,504,17,0,7,71,23,0,9,61,4.058,100.0,2.74,46.293,1.338,0.592,0.951,0.887,chesterton
201,0,530,397,0,0,0,1,0,1.0,567,125,567,33,0,37,82,25,0,8,53,3.736,112.6,2.515,107.523,1.689,0.424,0.96,0.822,shakespeare
202,0,269,210,0,0,0,1,1,1.0,279,58,279,8,0,10,38,22,0,3,39,3.931,55.0,2.42,37.142,1.234,0.672,0.914,0.902,chesterton
203,0,507,383,0,0,3,0,0,3.0,520,114,520,23,0,13,84,25,0,11,60,3.728,103.2,2.263,73.598,1.39,0.526,0.956,0.864,chesterton
204,0,250,193,0,0,0,0,0,1.0,259,57,259,12,0,9,41,22,0,2,31,3.754,51.0,2.43,68.833,1.541,0.544,0.912,0.849,shakespeare
205,0,1052,837,0,0,0,0,0,1.25,1066,215,1066,31,0,14,142,24,5,8,83,4.102,212.4,2.539,121.422,1.807,0.386,0.977,0.823,austen
206,4,725,579,0,0,0,0,0,5.0,759,140,759,20,0,34,83,24,2,9,74,4.521,151.0,2.75,144.047,1.414,0.529,0.964,0.871,chesterton
207,0,790,607,0,0,0,0,0,1.0,843,177,843,31,0,53,115,23,0,12,90,3.904,167.8,2.337,91.822,1.451,0.508,0.972,0.869,shakespeare
208,0,144,103,0,1,0,0,0,2.0,150,41,150,12,0,6,35,19,3,4,29,2.951,29.2,1.482,29.978,1.242,0.707,0.878,0.907,shakespeare
209,0,458,362,0,0,0,0,0,1.0,468,97,468,11,0,10,68,24,1,3,55,3.948,92.8,2.667,86.138,1.366,0.567,0.948,0.876,austen
210,0,843,665,0,0,2,0,0,4.0,862,175,862,27,0,19,111,26,3,13,74,4.086,171.6,2.541,119.567,1.606,0.423,0.971,0.833,austen
211,0,498,377,0,0,3,0,0,0.5,517,113,517,22,0,19,78,23,0,16,47,3.752,102.6,2.426,52.885,1.527,0.416,0.956,0.814,austen
212,0,182,137,0,0,0,0,0,1.0,193,46,193,10,0,11,33,21,1,4,32,3.435,37.8,2.316,57.229,1.211,0.696,0.891,0.905,shakespeare
213,0,1027,785,0,0,1,1,2,6.0,1038,232,1038,39,0,11,166,24,0,10,83,3.608,206.8,2.16,146.074,1.902,0.358,0.978,0.811,austen
214,0,254,190,0,0,1,1,1,1.0,266,57,266,16,0,12,37,24,1,8,39,3.877,52.4,2.605,30.163,1.188,0.684,0.912,0.906,austen
215,0,361,263,0,1,2,0,2,0.5,371,87,371,27,0,10,66,25,2,13,57,3.506,73.4,2.42,70.522,1.261,0.655,0.943,0.905,austen
216,0,1208,957,0,0,0,0,0,1.5,1232,251,1232,33,0,24,173,24,3,6,93,4.04,245.6,2.436,247.812,1.846,0.371,0.98,0.82,austen
217,0,179,127,0,0,2,0,3,1.0,188,42,188,17,0,9,31,22,1,9,27,3.738,36.8,3.124,17.908,1.135,0.643,0.881,0.882,austen
218,0,635,478,0,0,3,1,2,0.25,661,138,661,41,0,26,89,26,2,20,50,3.993,131.4,2.412,30.171,1.704,0.362,0.964,0.794,austen
219,0,280,210,0,0,1,1,0,0.3333333333333333,286,67,286,15,0,6,51,24,0,5,41,3.493,56.4,2.048,31.021,1.288,0.612,0.925,0.883,austen
220,0,517,384,0,0,0,0,0,0.4,529,127,529,24,0,12,99,25,1,8,49,3.315,105.0,1.93,57.598,1.587,0.386,0.961,0.803,austen
221,0,237,177,0,0,2,0,0,1.0,246,55,246,19,0,9,36,23,1,4,26,3.8,48.4,2.57,54.962,1.571,0.473,0.909,0.813,chesterton
222,0,495,390,0,0,0,0,0,0.14285714285714285,502,106,502,18,0,7,69,25,2,2,51,3.915,99.6,2.586,80.612,1.606,0.481,0.953,0.843,austen
223,0,280,212,0,0,3,2,0,2.0,286,62,286,16,0,6,45,23,1,7,40,3.871,56.4,2.392,38.331,1.265,0.645,0.919,0.894,chesterton
224,0,272,182,0,0,7,2,0,1.0,283,78,283,28,0,11,63,25,0,17,28,3.026,55.8,2.038,35.394,1.773,0.359,0.936,0.765,chesterton
225,0,873,686,0,0,0,0,0,4.0,883,187,883,24,0,10,133,25,1,3,84,3.85,175.8,2.405,40.518,1.748,0.449,0.973,0.847,chesterton
226,0,325,247,0,0,1,1,2,1.0,343,70,343,19,0,18,47,24,0,9,39,4.1,67.8,2.566,51.804,1.321,0.557,0.929,0.862,austen
227,0,348,272,0,0,1,0,1,1.0,354,74,354,12,0,6,55,24,1,4,49,3.946,70.0,2.51,63.816,1.194,0.662,0.932,0.904,austen
228,0,552,437,0,0,1,0,1,1.0,564,112,564,16,0,12,72,24,0,6,60,4.188,112.0,2.535,95.781,1.436,0.536,0.955,0.868,chesterton
229,0,184,138,0,0,0,0,0,1.0,193,45,193,10,0,9,33,23,3,6,29,3.511,37.8,2.181,27.253,1.286,0.644,0.889,0.885,chesterton
230,0,449,358,0,0,0,0,0,3.0,460,90,460,9,0,11,62,24,0,4,44,4.2,91.2,2.674,41.373,1.452,0.489,0.944,0.841,chesterton
231,0,566,421,0,0,0,0,0,5.0,578,129,578,32,0,12,96,24,0,17,65,3.605,114.8,2.47,102.974,1.5,0.504,0.961,0.859,austen
232,0,741,583,0,0,0,0,0,3.0,753,157,753,18,0,12,104,26,1,3,62,3.904,149.8,2.516,56.14,1.805,0.395,0.968,0.816,chesterton
233,0,221,167,0,0,3,0,1,1.0,228,49,228,16,0,7,32,23,0,8,25,4.02,44.8,2.402,30.785,1.441,0.51,0.898,0.827,chesterton
234,0,398,302,0,0,2,1,0,2.0,405,92,405,17,0,7,70,24,0,6,50,3.598,80.2,2.028,57.491,1.394,0.543,0.946,0.865,chesterton
235,0,435,332,0,0,3,0,0,4.0,442,94,442,24,0,7,65,23,1,13,43,3.947,87.6,2.757,58.607,1.469,0.457,0.947,0.828,chesterton
236,0,1071,857,0,0,0,0,0,3.0,1082,215,1082,18,0,11,147,26,0,1,100,4.121,215.6,2.522,70.974,1.629,0.465,0.977,0.857,chesterton
237,0,696,552,0,0,0,0,0,1.25,706,145,706,16,0,10,100,24,0,1,64,3.986,140.4,2.43,85.064,1.576,0.441,0.966,0.836,austen
238,0,459,352,0,0,2,0,0,1.0,467,103,467,19,0,8,76,25,0,12,56,3.728,92.6,2.583,59.827,1.392,0.544,0.951,0.869,austen
239,0,657,508,0,0,0,0,0,0.25,673,150,673,15,0,16,113,24,0,10,62,3.593,133.8,2.027,141.095,1.648,0.413,0.967,0.824,austen
240,0,411,316,0,0,3,0,0,2.0,418,89,418,19,0,7,60,24,0,9,46,3.921,82.8,2.642,52.652,1.391,0.517,0.944,0.853,chesterton
241,0,885,707,0,0,0,0,0,1.0,892,177,892,17,0,7,110,25,0,2,68,4.13,177.6,2.491,66.157,1.752,0.384,0.972,0.815,chesterton
242,0,213,170,0,0,0,0,0,3.0,218,42,218,10,0,5,24,23,1,3,29,4.405,42.8,3.276,26.93,1.135,0.69,0.881,0.901,austen
243,0,122,89,0,0,0,1,0,1.0,132,33,132,6,0,10,25,21,0,1,24,3.182,25.6,2.053,30.138,1.138,0.727,0.848,0.909,shakespeare
244,0,728,567,0,0,1,0,1,0.6,748,159,748,26,0,20,110,25,0,10,82,3.874,148.8,2.523,144.902,1.459,0.516,0.969,0.869,austen
245,0,390,289,0,0,1,0,0,1.0,404,97,404,23,0,14,71,25,0,10,48,3.392,80.0,2.129,24.729,1.448,0.495,0.948,0.846,austen
246,0,51,38,0,0,0,0,0,2.0,58,14,58,4,0,7,10,16,0,0,9,3.5,10.8,2.175,7.95,1.273,0.643,0.643,0.833,shakespeare
247,0,124,89,0,0,0,2,0,2.0,134,33,134,8,0,10,27,21,0,4,22,3.242,26.0,1.888,36.242,1.179,0.667,0.848,0.884,shakespeare
248,0,510,395,0,0,0,0,0,1.0,517,112,517,16,0,7,82,24,0,5,54,3.741,102.6,2.355,47.747,1.436,0.482,0.955,0.845,austen
249,0,492,391,0,0,1,1,0,1.0,500,99,500,18,0,8,57,25,1,4,58,4.232,99.2,2.498,81.582,1.356,0.586,0.949,0.884,chesterton
250,0,699,557,0,0,0,1,0,2.0,707,141,707,20,0,8,90,25,1,5,65,4.149,140.6,2.64,56.88,1.567,0.461,0.965,0.844,austen
251,0,335,260,0,0,2,2,0,1.0,343,70,343,15,0,8,42,25,1,6,40,4.1,67.8,2.433,57.721,1.346,0.571,0.929,0.868,chesterton
252,0,418,311,0,0,2,0,2,2.0,428,98,428,23,0,10,73,24,0,10,40,3.551,84.8,2.589,125.733,1.581,0.408,0.949,0.805,austen
253,0,275,193,0,0,3,1,0,1.0,284,73,284,22,0,9,57,24,1,13,40,3.164,56.0,2.028,36.249,1.377,0.548,0.932,0.86,chesterton
254,0,671,522,0,0,1,0,1,2.0,681,142,681,24,0,10,92,24,0,6,60,3.93,135.4,2.363,99.173,1.614,0.423,0.965,0.826,austen
255,0,502,394,0,0,1,0,0,1.25,507,101,507,21,0,5,67,23,0,5,54,4.178,100.6,2.688,98.614,1.365,0.535,0.95,0.864,austen
256,0,805,630,0,0,1,0,0,0.4,821,173,821,28,0,16,123,25,0,8,86,3.919,163.4,2.488,96.087,1.587,0.497,0.971,0.864,austen
257,0,734,583,0,0,1,1,0,6.0,739,143,739,22,0,5,93,25,1,6,70,4.287,147.0,2.777,84.832,1.505,0.49,0.965,0.856,chesterton
258,0,277,199,0,0,3,0,1,1.0,285,71,285,20,0,8,58,23,0,12,39,3.282,56.2,2.224,44.246,1.365,0.549,0.93,0.859,austen
259,0,509,389,0,0,0,0,1,2.0,524,113,524,19,0,15,79,25,1,11,72,3.752,104.0,2.144,100.12,1.329,0.637,0.956,0.905,austen
260,0,603,473,0,0,0,0,0,1.0,611,124,611,23,0,8,84,23,1,5,51,4.081,121.4,3.258,63.351,1.632,0.411,0.96,0.816,chesterton
261,0,1800,1408,0,0,1,0,0,0.2222222222222222,1821,371,1821,67,0,21,243,27,5,15,127,4.038,363.4,2.552,281.162,1.984,0.342,0.987,0.819,austen
262,0,231,175,0,0,0,0,0,1.0,243,55,243,13,0,12,38,19,1,1,21,3.636,47.8,2.296,37.164,1.486,0.382,0.909,0.76,shakespeare
263,0,744,555,0,0,2,0,2,1.0,766,174,766,36,0,22,124,25,3,26,67,3.546,152.4,2.534,106.559,1.776,0.385,0.971,0.815,austen
264,0,524,411,0,0,0,0,0,1.0,542,114,542,16,0,18,75,24,2,8,55,3.904,107.6,2.492,26.931,1.443,0.482,0.956,0.846,austen
265,0,76,54,0,0,0,1,0,1.0,84,22,84,8,0,8,15,18,1,2,16,3.182,16.0,2.218,13.379,1.222,0.727,0.773,0.897,shakespeare
266,0,927,667,0,6,0,1,2,1.5,955,233,955,70,0,28,187,24,3,30,83,3.283,190.2,2.169,182.723,1.849,0.356,0.979,0.811,austen
267,0,278,205,0,0,2,1,0,1.0,285,69,285,18,0,7,49,23,2,12,36,3.406,56.2,2.117,37.519,1.38,0.522,0.928,0.846,chesterton
268,0,382,285,0,1,0,1,0,1.0,406,92,406,19,0,24,66,24,2,5,42,3.565,80.4,2.573,143.167,1.484,0.457,0.946,0.827,shakespeare
269,0,309,240,0,0,0,1,0,2.0,315,68,315,9,0,6,47,22,0,4,38,3.779,62.2,2.509,53.737,1.388,0.559,0.926,0.862,chesterton
270,0,452,343,0,0,0,0,0,1.0,462,105,462,18,0,10,79,23,0,8,47,3.533,91.6,2.378,68.259,1.591,0.448,0.952,0.827,austen
271,0,238,178,0,0,0,1,0,1.0,250,57,250,12,0,12,42,20,0,0,26,3.544,49.2,2.3,63.413,1.5,0.456,0.912,0.806,shakespeare
272,0,495,399,0,0,0,0,0,2.0,500,97,500,7,0,5,56,26,0,3,52,4.237,99.2,2.375,29.87,1.426,0.536,0.948,0.864,chesterton
273,0,312,232,0,0,3,0,0,2.0,320,74,320,19,0,8,54,26,2,11,46,3.595,63.2,2.214,42.845,1.298,0.622,0.932,0.89,chesterton
274,0,122,92,0,0,0,1,0,1.0,131,30,131,6,0,9,21,23,0,0,23,3.567,25.4,1.736,14.536,1.154,0.767,0.833,0.922,shakespeare
275,4,594,452,0,0,0,0,0,0.3333333333333333,635,133,635,26,0,41,93,26,1,19,61,3.902,126.2,2.522,106.178,1.478,0.459,0.962,0.841,austen
276,0,646,510,0,0,0,0,0,1.0,654,136,654,15,0,8,97,24,2,8,82,3.934,130.0,2.42,85.472,1.36,0.603,0.963,0.897,chesterton
277,0,315,227,0,0,4,0,0,1.0,326,77,326,25,0,11,60,22,1,17,39,3.532,64.4,2.343,14.673,1.453,0.506,0.935,0.843,austen
278,0,289,223,0,0,0,0,0,1.0,295,64,295,9,0,6,48,22,0,2,29,3.734,58.2,2.01,30.712,1.422,0.453,0.922,0.81,chesterton
279,0,274,200,0,0,4,1,1,1.0,283,67,283,17,0,9,51,24,0,14,28,3.507,55.8,2.17,41.566,1.523,0.418,0.925,0.792,chesterton
280,0,397,298,0,0,3,0,0,1.0,408,92,408,19,0,11,64,24,0,15,35,3.652,80.8,2.369,44.019,1.586,0.38,0.946,0.786,chesterton
281,0,304,226,0,0,0,0,0,1.0,333,77,333,18,0,29,56,23,0,6,40,3.545,65.8,2.192,61.909,1.4,0.519,0.935,0.849,shakespeare
282,0,406,318,0,0,0,0,0,2.0,411,87,411,15,0,5,64,23,0,1,47,3.885,81.4,2.549,22.832,1.359,0.54,0.943,0.862,austen
283,0,59,45,0,0,0,0,0,1.0,65,15,65,3,0,6,10,18,0,1,10,3.6,12.2,1.844,9.497,1.25,0.667,0.667,0.85,shakespeare
284,1,458,367,0,0,0,0,0,1.0,468,91,468,9,0,10,57,24,0,4,62,4.242,92.8,2.373,54.02,1.319,0.681,0.945,0.915,chesterton
285,0,95,73,0,0,0,1,0,1.0,102,22,102,3,0,7,15,22,0,2,16,3.773,19.6,2.468,19.578,1.158,0.727,0.773,0.897,shakespeare
286,0,959,764,0,0,0,0,0,1.5,972,196,972,24,0,13,127,25,1,5,91,4.087,193.6,2.562,146.563,1.704,0.464,0.974,0.855,austen
287,0,476,389,0,0,0,0,0,0.3333333333333333,485,86,485,15,0,9,49,24,1,2,56,4.802,96.2,3.09,37.178,1.303,0.651,0.942,0.904,austen
288,0,209,141,0,1,0,1,2,2.0,218,56,218,26,0,9,40,23,0,9,39,3.161,42.8,1.817,14.22,1.244,0.696,0.911,0.91,austen
289,0,128,93,0,0,0,1,0,1.0,139,33,139,7,0,11,26,21,0,1,21,3.364,27.0,2.133,32.171,1.222,0.636,0.848,0.871,shakespeare
290,0,574,442,0,0,2,1,0,0.3333333333333333,586,126,586,22,0,12,94,24,1,12,69,3.817,116.4,2.717,68.076,1.416,0.548,0.96,0.875,austen
291,0,1312,1039,2,0,0,0,0,0.2,1334,270,1334,41,0,22,183,25,3,9,114,4.081,266.0,2.672,308.402,1.788,0.422,0.981,0.846,austen
292,0,365,279,0,0,0,0,0,7.0,374,87,374,10,0,9,64,24,0,5,44,3.425,74.0,2.106,52.54,1.526,0.506,0.943,0.847,austen
293,0,520,403,0,0,2,0,0,1.0,528,112,528,19,0,8,76,23,1,8,53,3.893,104.8,2.162,43.304,1.534,0.473,0.955,0.841,chesterton
294,0,869,708,0,0,0,0,0,2.0,882,160,882,18,0,13,90,23,0,4,93,4.619,175.6,2.763,100.552,1.404,0.581,0.969,0.893,chesterton
295,0,786,620,0,0,1,0,0,0.5,804,164,804,26,0,18,100,25,0,4,83,4.061,160.0,2.53,42.544,1.547,0.506,0.97,0.866,austen
296,0,455,354,0,0,1,1,0,5.0,462,98,462,13,0,7,67,23,2,4,54,3.837,91.6,2.448,67.987,1.4,0.551,0.949,0.87,chesterton
297,0,234,175,0,0,0,2,0,0.5,246,56,246,8,0,12,43,22,0,6,30,3.482,48.4,2.216,55.094,1.366,0.536,0.911,0.845,austen
298,0,550,416,0,0,4,1,0,1.0,564,127,564,23,0,14,90,25,2,11,67,3.63,112.0,1.799,97.681,1.443,0.528,0.961,0.868,chesterton
299,0,386,285,0,0,1,1,2,1.0,393,93,393,19,0,7,72,24,0,10,43,3.376,77.8,2.395,93.328,1.55,0.462,0.946,0.83,austen
300,2,654,507,0,0,0,0,0,0.16666666666666666,672,139,672,22,0,18,101,25,2,7,67,3.935,133.6,2.399,82.537,1.562,0.482,0.964,0.852,austen
301,0,358,262,0,0,3,1,0,2.0,373,90,373,21,0,15,70,23,5,18,40,3.378,73.8,2.191,57.626,1.552,0.444,0.944,0.82,chesterton
302,0,89,67,0,0,0,1,0,1.0,96,22,96,5,0,7,16,20,0,0,16,3.591,18.4,2.197,16.38,1.158,0.727,0.773,0.897,shakespeare
303,0,727,581,0,0,0,0,0,0.25,744,147,744,18,0,17,99,25,2,8,70,4.197,148.0,2.759,48.13,1.47,0.476,0.966,0.851,austen
304,0,185,129,0,0,0,0,2,1.0,191,47,191,18,0,6,35,23,0,3,27,3.255,37.4,1.847,31.683,1.306,0.574,0.894,0.856,austen
305,0,547,409,0,0,4,0,0,2.0,558,124,558,31,0,11,88,23,2,15,62,3.702,110.8,2.205,55.805,1.459,0.5,0.96,0.856,chesterton
306,0,214,165,0,0,0,0,0,1.0,235,49,235,13,0,21,29,23,0,2,31,4.061,46.2,2.703,53.138,1.361,0.633,0.898,0.882,shakespeare
307,0,662,528,0,0,0,1,1,1.0,673,128,673,18,0,11,80,24,0,4,68,4.359,133.8,2.688,126.47,1.438,0.531,0.961,0.87,austen
308,0,253,194,0,0,0,0,0,1.0,268,60,268,10,0,15,42,23,0,3,36,3.65,52.8,2.53,58.704,1.333,0.6,0.917,0.875,shakespeare
309,0,251,191,0,0,2,0,2,2.0,255,55,255,13,0,4,39,22,0,6,37,3.855,50.2,2.534,48.813,1.222,0.673,0.909,0.901,austen
310,2,700,556,0,0,0,0,0,0.3333333333333333,719,143,719,16,0,19,91,24,4,9,65,4.133,143.0,2.476,195.733,1.538,0.455,0.965,0.841,austen
311,0,685,528,0,0,1,0,0,0.2,692,152,692,30,0,7,107,23,0,4,64,3.73,137.6,2.403,112.195,1.67,0.421,0.967,0.828,austen
312,0,268,195,0,0,2,1,0,2.0,282,69,282,19,0,14,53,22,5,16,27,3.377,55.6,2.224,30.402,1.533,0.391,0.928,0.778,chesterton
313,0,641,488,0,0,1,0,5,0.5,658,140,658,27,0,17,104,25,0,16,67,3.821,130.8,2.418,94.442,1.505,0.479,0.964,0.851,austen
314,0,242,180,0,0,2,0,0,1.0,253,58,253,15,0,11,41,23,0,11,34,3.621,49.8,2.308,15.353,1.349,0.586,0.914,0.868,austen
315,0,312,233,0,0,0,0,4,1.0,320,69,320,20,0,8,49,25,0,5,44,3.783,63.2,2.443,77.863,1.302,0.638,0.928,0.894,austen
316,0,469,350,0,0,0,0,0,1.0,487,108,487,24,0,18,76,25,0,11,54,3.63,96.6,1.965,56.469,1.459,0.5,0.954,0.852,austen
317,0,698,542,0,0,0,0,1,7.0,710,155,710,22,0,12,109,25,1,3,80,3.729,141.2,2.112,97.472,1.49,0.516,0.968,0.869,austen
318,0,699,549,0,0,1,0,1,0.16666666666666666,719,146,719,21,0,20,102,24,2,13,78,4.062,143.0,2.627,126.036,1.404,0.534,0.966,0.874,austen
319,0,538,420,0,0,0,0,0,1.0,547,118,547,21,0,9,86,25,1,1,63,3.814,108.6,2.84,59.446,1.439,0.534,0.958,0.868,austen
320,0,478,365,0,0,0,0,0,3.0,511,111,511,17,0,33,78,25,1,9,59,3.739,101.4,2.214,77.145,1.5,0.532,0.955,0.866,shakespeare
321,0,374,293,0,0,2,0,0,2.0,386,77,386,14,0,12,49,23,0,8,49,4.195,76.4,2.739,38.875,1.262,0.636,0.935,0.896,chesterton
322,0,177,130,0,0,0,1,0,1.0,188,46,188,8,0,11,37,21,1,4,33,3.239,36.8,1.84,41.505,1.122,0.717,0.891,0.913,shakespeare
323,0,738,592,0,0,0,0,1,0.6666666666666666,750,138,750,28,0,12,81,24,3,10,78,4.58,149.2,2.944,94.492,1.408,0.565,0.964,0.884,austen
324,0,1114,876,0,0,3,0,0,0.2,1133,231,1133,36,0,19,156,25,2,15,92,4.061,225.8,2.527,115.662,1.699,0.398,0.978,0.831,austen
325,0,258,192,0,0,0,1,0,5.0,265,62,265,11,0,7,48,22,0,1,37,3.387,52.2,1.841,70.062,1.319,0.597,0.919,0.875,shakespeare
326,0,637,472,0,0,1,0,4,1.0,657,149,657,37,0,20,110,26,0,19,57,3.564,130.6,2.59,58.577,1.693,0.383,0.966,0.808,austen
